,Unnamed: 0,Gene,n_cells,highly_variable,means,dispersions,dispersions_norm
2951,2951,CCL4L2,74,True,0.011034421083189163,2.05184574519019,0.84216154
2952,2952,CCL5,6029,True,1.317151844708502,3.5829494616233792,3.1572258
2954,2954,CCL8,7,True,0.004279589751863649,3.884575878341376,7.3920135
2966,2966,CCND2-AS1,23,True,0.0026628145152804367,2.045305443158512,0.8187877
2976,2976,CCNI2,52,True,0.008025191000818154,2.199942340489764,1.3714325
2995,2995,CCR4,289,True,0.04971860191580192,2.2896074409248315,1.6918796
2996,2996,CCR5,523,True,0.07573640054637723,2.186040928800864,1.3217514
2997,2997,CCR6,675,True,0.11341990484119673,2.2565260851533666,1.5736527
2998,2998,CCR7,2728,True,0.48809353854874105,2.5204568377226457,2.2017264
2999,2999,CCR8,66,True,0.010392402299875507,2.057770749900511,0.86333644
3000,3000,CCR9,37,True,0.005701934589976995,2.049100704057341,0.83235127
3004,3004,CCSER1,469,True,0.051889689631262795,2.2577826402109484,1.5781435
3005,3005,CCSER2,3213,True,0.40891594624773514,2.2573323539473673,1.1250284
3016,3016,CCT8L2,5,True,0.0012934839901337061,2.809327143536216,3.5492656
3021,3021,CD14,2143,True,0.36117578184465415,2.52508955193261,2.2206833
3023,3023,CD160,518,True,0.1139715322476737,2.6741660276605828,3.0662239
3024,3024,CD163,1466,True,0.2677325914019536,2.6941514257956767,3.137648
3032,3032,CD1B,7,True,0.0010015742198240393,2.052275688308017,0.8436981
3033,3033,CD1C,158,True,0.024097030189740447,2.200042571105696,1.3717906
3034,3034,CD1D,1318,True,0.15642793991891435,2.038791545115318,0.79550815
3035,3035,CD1E,33,True,0.004071845484060563,2.042901686961765,0.81019706
3036,3036,CD2,5623,True,0.9264083304223352,2.690962541126172,1.736387
3038,3038,CD200R1,498,True,0.07103120790728533,2.1609606475035337,1.2321188
3040,3040,CD207,39,True,0.009470646668966173,2.5300910776670547,2.5513256
3042,3042,CD22,203,True,0.027731386162284755,2.022579571051721,0.73756945
3043,3043,CD226,728,True,0.12232155213619351,2.25269311582442,1.5599544
3044,3044,CD24,664,True,0.09869816322547101,2.44612309019527,2.2512388
3046,3046,CD247,2065,True,0.33837134922862466,2.3304514369189677,1.4242296
3048,3048,CD27,1128,True,0.1684426808334919,2.125724409167186,1.1061908
3050,3050,CD274,156,True,0.02116888235082365,2.1141141461108663,1.0646977
3052,3052,CD28,1088,True,0.17972263159085763,2.250644654272197,1.5526335
3057,3057,CD300E,950,True,0.14069322862529612,2.224229090780844,1.4582291
3066,3066,CD36,8786,True,1.183426673003545,2.8725195655973095,1.5351925
3069,3069,CD3D,6274,True,1.0211773840378864,2.7187654800955263,1.8188496
3070,3070,CD3E,3493,True,0.534387500637409,2.2752567704749027,1.1983745
3072,3072,CD3G,4827,True,0.8072717968265727,2.5932897175550846,1.8066478
3075,3075,CD40LG,717,True,0.1166946596866012,2.2827217676833005,1.6672715
3078,3078,CD47,16420,True,1.3523958844556985,3.348179484921504,2.6212056
3079,3079,CD48,9101,True,1.0504156218501064,2.364304541243109,0.76753014
3080,3080,CD5,826,True,0.12978848300396958,2.0839585184070555,0.9569269
3086,3086,CD5L,19,True,0.0027891165073496565,2.5922853382919278,2.7735968
3087,3087,CD6,1465,True,0.23409676092556966,2.167806907738852,1.2565862
3090,3090,CD69,7137,True,0.9580817789391932,2.712715980077265,1.8009069
3091,3091,CD7,1325,True,0.1971669179639724,2.0947482550028966,0.9954875
3095,3095,CD79A,629,True,0.08151093968666187,2.1501855577826814,1.1936105
3096,3096,CD79B,1835,True,0.21181173655452618,2.1256323629617455,1.1058618
3101,3101,CD83,1014,True,0.13874018787226172,2.422815194892174,2.1679406
3104,3104,CD8A,1593,True,0.34317710490448344,2.6558992392004312,2.755953
3105,3105,CD8B,846,True,0.1595521409019632,2.369456622534034,1.9772464
3106,3106,CD8B2,254,True,0.04189181964370754,2.1331856837184717,1.132856
3107,3107,CD9,813,True,0.1015038986249109,2.0805404825383844,0.94471145
3109,3109,CD96,5996,True,0.7752311420980629,2.3721624324948625,1.0704582
3117,3117,CDC14A,2712,True,0.3236630325031783,2.1527551233000515,0.6971012
3118,3118,CDC14B,398,True,0.051291421661059676,2.0492893806698387,0.8330256
3131,3131,CDC37L1,1950,True,0.23057820785933325,2.1710599471784913,1.268212
3162,3162,CDH11,22,True,0.002303615247554451,2.0495988956384465,0.8341317
3172,3172,CDH20,39,True,0.00474047287017974,2.048785882438211,0.83122617
3173,3173,CDH22,8,True,0.0011702044768995797,2.057004417478016,0.8605977
3185,3185,CDHR1,35,True,0.004632166213503572,2.323322735432969,1.8123721
3212,3212,CDK5R1,254,True,0.03693893232950712,2.2217434113689127,1.4493457
3217,3217,CDK6,16766,True,1.829214372406792,2.750168918001298,1.7450796
3223,3223,CDKL2,45,True,0.006497137428017307,2.2284823181239997,1.4734293
3229,3229,CDKN1C,604,True,0.08882092056723863,2.4716169091898266,2.3423493
3234,3234,CDKN2B,195,True,0.02509479184523101,2.0207827040393154,0.73114777
3244,3244,CDR2,833,True,0.10572807481110469,2.1058456368668423,1.0351475
3246,3246,CDRT1,13,True,0.0019052850283519847,2.1184161781585282,1.0800725
3249,3249,CDRT15P1,5,True,0.0009641745418291739,2.3772256492100516,2.0050116
3269,3269,CEACAM1,124,True,0.01724591023741713,2.1463931284537674,1.1800572
3274,3274,CEACAM21,792,True,0.0984392928440497,2.0380222368494083,0.79275876
3276,3276,CEACAM3,28,True,0.004403592569483157,2.50222550753026,2.4517388
3286,3286,CEBPD,4422,True,0.4775621077074363,2.15657067609351,0.7127143
3303,3303,CELF2-AS1,868,True,0.10971419983119884,2.110654840886358,1.0523348
3306,3306,CELF4,617,True,0.06651065615357979,2.653917599258521,2.9938595
3322,3322,CENPE,3378,True,0.4294200481161353,2.44451114971072,1.8909588
3323,3323,CENPF,7058,True,1.058304403575064,2.9834290705286524,2.603833
3343,3343,CEP104,2484,True,0.259058523150756,2.0165167121393273,0.71590185
3344,3344,CEP112,161,True,0.02248699722972059,2.4012682653894832,2.0909357
3345,3345,CEP120,3029,True,0.34792652568822263,2.1994776214216,0.8882884
3346,3346,CEP126,460,True,0.05998951222406984,2.1137290560717776,1.0633215
3347,3347,CEP128,2147,True,0.2174293930822383,2.0524073601527375,0.84416866
3349,3349,CEP135,4234,True,0.45053957328111677,2.211283140102578,0.9365962
3351,3351,CEP162,2519,True,0.2699196690257568,2.114797738044019,1.0671408
3359,3359,CEP290,4839,True,0.532912067575106,2.2322138270657637,1.022244
3370,3370,CEP70,4094,True,0.5494692738640252,2.511078981234404,2.1633525
3373,3373,CEP78,3415,True,0.36529290839795364,2.203288734791536,0.90388334
3377,3377,CEP85L,3077,True,0.40368172859289125,2.2448309152770647,1.0738728
3390,3390,CERS3,10,True,0.00176281423129395,2.222916918567721,1.4535396
3396,3396,CES1,1514,True,0.1720656787693855,2.049753953638564,0.83468586
3407,3407,CETN4P,41,True,0.004051456452327246,2.1135244491275955,1.0625902
3414,3414,CFAP206,23,True,0.003224011788500977,2.045553530332501,0.8196743
3418,3418,CFAP44,1257,True,0.14873582945975983,2.1260770097040305,1.107451
3420,3420,CFAP45,115,True,0.013535107509319294,2.0361264138813375,0.78598344
3423,3423,CFAP52,13,True,0.001313623217493566,2.17003101622262,1.2645347
3427,3427,CFAP58,41,True,0.004474683589777723,2.1066193917982745,1.0379128
3441,3441,CFD,11931,True,1.7722432790664724,3.5142574685562598,4.3266544
3443,3443,CFH,1041,True,0.12709957171670744,2.1154889080796315,1.069611
3468,3468,CGRRF1,1763,True,0.19369052167731812,2.0345229776178018,0.78025305
3470,3470,CH25H,32,True,0.005449139874579392,2.3827194019963316,2.0246453
3492,3492,CHD5,77,True,0.008568480944402795,2.228104612140447,1.4720795
3494,3494,CHD7,2367,True,0.2784876128806315,2.1402660572061225,1.1581601
3503,3503,CHGA,5,True,0.000997769571166565,2.5651025798790665,2.6764503
3505,3505,CHI3L1,114,True,0.011458786836993548,2.103108444344353,1.0253654
3506,3506,CHI3L2,156,True,0.025781543960038504,2.1779009091245167,1.2926604
3509,3509,CHIC1,636,True,0.08446495879059308,2.130766491963086,1.1242102
3510,3510,CHIC2,2341,True,0.22974342572277345,2.0576249528865787,0.86281544
3517,3517,CHL1,17,True,0.004194017694352315,2.849656420295288,3.6933954
3520,3520,CHM,1815,True,0.19252671580924932,2.069300858583428,0.90454304
3534,3534,CHN1,89,True,0.013755482005342663,2.084022101804492,0.95715415
3535,3535,CHN2,663,True,0.08138486884775302,2.0352919193949095,0.7830011
3553,3553,CHRM3-AS2,305,True,0.0480271396509145,2.1029868320986065,1.0249307
3563,3563,CHRNA7,216,True,0.024855800611712938,2.061665985915911,0.87725735
3578,3578,CHST15,627,True,0.07940833262559535,2.057884860374868,0.86374426
3608,3608,CILP,13,True,0.0017572627052065027,2.0889014942572683,0.9745922
3618,3618,CISH,1510,True,0.18374471741207277,2.0623816738003424,0.8798151
3642,3642,CLC,508,True,0.4121867583533263,5.868778343730373,15.902966
3672,3672,CLDN23,32,True,0.002854421018983994,2.1305146318616712,1.1233102
3685,3685,CLEC10A,349,True,0.05074614982616222,2.2512784426800683,1.5548986
3693,3693,CLEC18A,12,True,0.0017003216372338177,2.165242593120121,1.2474217
3694,3694,CLEC18B,6,True,0.0009020180402049423,2.1340912684902524,1.1360924
3699,3699,CLEC2A,21,True,0.0032499734774227226,2.176417675706166,1.2873595
3705,3705,CLEC4A,1577,True,0.20462178047217616,2.0830441749857713,0.95365924
3706,3706,CLEC4C,154,True,0.019623384068904175,2.0994543582879746,1.0123063
3709,3709,CLEC4F,45,True,0.0080173280293765,2.7711533437361315,3.4128392
3714,3714,CLEC6A,32,True,0.00413022280538403,2.011316958012327,0.69731885
3715,3715,CLEC7A,2501,True,0.34350629708213276,2.292165013493297,1.2675626
3721,3721,CLIC2,1754,True,0.18399949663375958,2.070983763922212,0.91055745
3722,3722,CLIC3,246,True,0.04497833083203741,2.2948880238909473,1.7107515
3724,3724,CLIC5,150,True,0.023765453618120855,2.228898650912642,1.4749172
3731,3731,CLIP4,1169,True,0.1557577011951068,2.141873412158852,1.1639044
3739,3739,CLMN,1105,True,0.13091506319509974,2.0931468619644877,0.9897644
3745,3745,CLNK,351,True,0.052468968907766034,2.122425277443825,1.0944003
3747,3747,CLOCK,2188,True,0.2428163741724855,2.07970762637138,0.94173497
3765,3765,CLSTN3,564,True,0.07165543250212607,2.0482214839182387,0.8292091
3781,3781,CMAHP,2126,True,0.2305007847929264,2.025583409059152,0.7483046
3784,3784,CMC1,5986,True,0.654225498770389,2.510212396765847,1.530062
3788,3788,CMKLR1,223,True,0.035772744907399026,2.2279768802755138,1.471623
3795,3795,CMTM4,376,True,0.041852677546289394,2.0197494519606387,0.7274551
3799,3799,CMTM8,316,True,0.04492545844558017,2.452300175485929,2.2733147
3806,3806,CNDP1,6,True,0.0009843088517193187,2.3406430668919302,1.8742719
3836,3836,CNOT4,2682,True,0.2803089667285988,2.040937450084022,0.80317724
3841,3841,CNOT9,5557,True,0.5416349510212913,6.066039047397783,16.71015
3849,3849,CNR1,15,True,0.0015867352043267772,2.230893817228122,1.4820476
3851,3851,CNRIP1,874,True,0.0846843155334659,2.0609298000687817,0.87462634
3865,3865,CNTN5,103,True,0.011726177278293334,2.096352473040064,1.0012207
3884,3884,COBLL1,1456,True,0.1665171457816936,2.089647029517844,0.97725666
3891,3891,COG6,1892,True,0.19418856823411396,2.025330680248434,0.7474014
3896,3896,COL11A1,9,True,0.0015084196925170582,2.3261735200389393,1.8225603
3900,3900,COL14A1,100,True,0.023509984055329697,3.1165253078661865,4.647137
3902,3902,COL16A1,14,True,0.001512987465346958,2.0209967276122436,0.7319127
3907,3907,COL19A1,63,True,0.01020673147112757,2.431346481509112,2.1984298
3908,3908,COL1A1,32,True,0.007320920410862902,2.8451638970290705,3.6773398
3909,3909,COL1A2,26,True,0.006938984652019065,3.104963076946682,4.605816
3921,3921,COL3A1,14,True,0.005510407468654692,3.506702991112798,6.041563
3922,3922,COL4A1,20,True,0.0033450483216410794,2.4706990853284934,2.3390691
3926,3926,COL4A3,76,True,0.012407794124304964,2.5226761093908574,2.5248258
3928,3928,COL4A4,186,True,0.02547923550061368,2.1725648940397493,1.2735903
3929,3929,COL4A5,167,True,0.02010951484477717,2.209803229842061,1.4066736
3931,3931,COL5A1,139,True,0.015151280427903495,2.0256878956099595,0.748678
3937,3937,COL6A3,38,True,0.0048527888133032,2.631814218123073,2.914866
3943,3943,COL8A1,3,True,0.0005910265296116429,2.1312237681161568,1.1258445
3955,3955,COLQ,106,True,0.014452303160259427,2.0845801161547555,0.9591484
3959,3959,COMMD3,6918,True,0.7318728425045304,2.823886199411788,2.5743628
3967,3967,COMP,5,True,0.0007657109309307191,2.3774065061922465,2.005658
3989,3989,COQ10A,340,True,0.03867702295831757,2.0486107445505213,0.83060026
4005,4005,CORO2B,21,True,0.0028252289669044254,2.036203668280285,0.78625953
4038,4038,CP,148,True,0.027643303510066858,3.016439049349554,4.289447
4041,4041,CPA3,1522,True,0.3597509964839917,4.04037493269992,8.421189
4044,4044,CPA6,52,True,0.006336442832834251,2.0575172836060793,0.86243063
4048,4048,CPB2-AS1,106,True,0.012582988693631047,2.068774086673862,0.9026604
4055,4055,CPEB3,591,True,0.07149949475103962,2.049806387242466,0.83487326
4056,4056,CPEB4,3939,True,0.45798169349017015,2.2258264191071713,0.9961069
4059,4059,CPLX2,14,True,0.0023216297956979754,2.1393059743672618,1.1547289
4062,4062,CPM,1568,True,0.17388393244263445,2.0185433280456113,0.72314465
4069,4069,CPNE5,605,True,0.0871830975726395,2.2269583926317393,1.4679831
4092,4092,CPVL,5075,True,0.6227455675017036,2.4433738749290232,1.3075393
4097,4097,CR1,1631,True,0.21640735992810645,2.1477409532163496,1.184874
4101,4101,CRABP2,22,True,0.003022181288777174,2.065072931363234,0.88943315
4121,4121,CREB5,641,True,0.0960885927770437,2.313176135428315,1.7761099
4123,4123,CREBL2,1494,True,0.17420412325840867,2.0361862887327793,0.7861974
4130,4130,CREM,1572,True,0.2012022439319177,2.318119318556464,1.793776
4131,4131,CRH,6,True,0.0012941913637388343,2.440004529183845,2.2293723
4132,4132,CRHBP,773,True,0.12651848977360797,2.962657252325248,4.09724
4135,4135,CRIM1,909,True,0.10941485326077255,2.046558373123341,0.82326543
4136,4136,CRIP1,11058,True,1.281032831307834,2.682133090341863,1.1005076
4137,4137,CRIP2,388,True,0.05345970845067132,2.01282040602608,0.7026919
4145,4145,CRISPLD2,734,True,0.10039365100074593,2.1516972974748034,1.1990132
4160,4160,CROT,819,True,0.09673706111577478,2.087197458087158,0.9685023
4164,4164,CRTAM,737,True,0.1222229818094704,2.3792089182136116,2.0120995
4171,4171,CRY1,756,True,0.08728997473567728,2.0953379909940293,0.99759513
4184,4184,CRYBG3,2301,True,0.2569031706896785,2.108854242763519,1.0458997
4189,4189,CRYGN,6,True,0.0009807860197685696,2.1023559783513743,1.0226761
4205,4205,CSF1,556,True,0.05232430370649627,2.012224146307574,0.700561
4212,4212,CSGALNACT1,1278,True,0.182045144607914,2.2623920436933265,1.5946167
4254,4254,CST3,10953,True,1.1967500074102164,2.6253668683899285,0.97090054
4258,4258,CST7,3017,True,0.4404123684911513,2.51998059897023,2.1997776
4262,4262,CSTA,10590,True,1.3248867955674297,2.5765269722233084,0.8593907
4331,4331,CTGF,62,True,0.007411269360321203,2.226512883412574,1.4663908
4335,4335,CTLA4,280,True,0.05021911174446171,2.281087683955521,1.6614316
4359,4359,CTSG,4933,True,0.9032336153770213,3.440307823692411,3.9589202
4361,4361,CTSK,192,True,0.029204983179034076,4.047797297229737,7.975338
4362,4362,CTSL,1086,True,0.1266046501219434,2.0779874325768595,0.9355873
4367,4367,CTSS,17962,True,2.202674014751079,3.7288643965856085,0.92238444
4394,4394,CUZD1,54,True,0.006995609275019498,2.4290434485097134,2.1901991
4403,4403,CX3CR1,1620,True,0.26942835312169533,2.5363631734864853,2.5737407
4408,4408,CXCL10,36,True,0.012578360152839663,3.441855476614373,5.8098097
4410,4410,CXCL12,73,True,0.08228362911164129,5.650537696427118,13.703248
4411,4411,CXCL13,10,True,0.004028878882760227,3.3127962340175032,5.3485746
4415,4415,CXCL2,1194,True,0.16282820208472454,2.5865898466852126,2.753242
4416,4416,CXCL3,636,True,0.08263550104044196,2.385082006327209,2.0330887
4418,4418,CXCL6,11,True,0.0014504175971825216,2.0287231773873518,0.7595256
4419,4419,CXCL8,4140,True,1.1737308207849637,4.120578719533043,4.3847256
4420,4420,CXCL9,9,True,0.0043605638314611304,4.232157168665686,8.634208
4421,4421,CXCR1,25,True,0.0030665099783535885,2.1569874698544687,1.2179195
4424,4424,CXCR3,166,True,0.025601074307394202,2.0532512183624334,0.8471845
4426,4426,CXCR5,281,True,0.03999407431671185,2.0262751090099513,0.75077665
4427,4427,CXCR6,85,True,0.013861972044845993,2.1972514429046073,1.3618157
4443,4443,CXorf57,194,True,0.027253545348718784,2.2247189452701632,1.4599797
4455,4455,CYB5D2,1148,True,0.13338411744874465,2.4280189679196327,2.186538
4462,4462,CYBB,8878,True,1.211470983535773,2.788499244283432,1.3433597
4468,4468,CYFIP2,4084,True,0.5185671036213693,2.246940696494383,1.082506
4483,4483,CYP1B1,582,True,0.11851980805280796,2.8240318914311273,3.6018178
4484,4484,CYP1B1-AS1,20,True,0.002561542647705547,2.0579005331850606,0.8638003
4488,4488,CYP24A1,6,True,0.0012470096655311086,2.948166874635545,4.045454
4507,4507,CYP2F1,24,True,0.0031452171371702618,2.071989708740477,0.9141525
4536,4536,CYP4V2,1682,True,0.18992501845038487,2.103337725066467,1.0261848
4543,4543,CYP7B1,1323,True,0.13352457457821434,2.0210579866729073,0.7321316
4548,4548,CYSLTR2,906,True,0.11264513864606929,2.050619128251042,0.83777785
4562,4562,DAAM1,2803,True,0.3050687282032938,2.188482988383724,0.8432986
4570,4570,DACT1,189,True,0.032298384749312806,2.317280921944975,1.7907797
4633,4633,DCAF17,2055,True,0.20857134103499048,2.018579013620085,0.72327214
4635,4635,DCAF4L1,168,True,0.01723660940902946,2.0838160373477135,0.9564177
4663,4663,DCN,13,True,0.0036823611697234353,2.9240762809678937,3.9593587
4670,4670,DCST2,12,True,0.002279292244093596,2.3681502401891596,1.9725777
4685,4685,DCUN1D4,2475,True,0.2447794808005889,2.031587638699407,0.7697627
4696,4696,DDHD1,2791,True,0.31809186137673506,2.1585492585607584,0.72081065
4702,4702,DDIT4,4688,True,0.5633240804388889,2.2118896308441385,0.939078
4703,4703,DDIT4L,24,True,0.002929465287055996,2.029328734519994,0.7616898
4708,4708,DDR1,61,True,0.007484163318731738,2.0302090479700046,0.76483583
4719,4719,DDX11L16,8,True,0.0011955679099999205,2.0855473597759757,0.9626051
4745,4745,DDX43,186,True,0.02387351208515344,2.0438291447848003,0.81351167
4760,4760,DDX60,2345,True,0.2858808540944414,2.210898262646618,0.9350213
4775,4775,DEFA4,18,True,0.007225999971372818,4.071442504798996,8.059842
4780,4780,DEFB1,906,True,0.19435518959762552,3.502193033647542,6.0254455
4831,4831,DENND2C,123,True,0.016267560559278228,2.1784491175062186,1.2946196
4832,4832,DENND2D,1901,True,0.26812505799512126,2.2200811192087118,1.4434049
4838,4838,DENND5B,1014,True,0.11404132947026084,2.0175751214374316,0.7196844
4853,4853,DERL3,1005,True,0.13207482833190817,2.213261180271909,1.4190316
4867,4867,DGCR10,8,True,0.0011914774592234952,2.084724557561481,0.9596646
4875,4875,DGKA,3209,True,0.4077295156791143,2.189627993834904,0.84798396
4878,4878,DGKE,2327,True,0.28008250191732986,2.159890780958762,1.2282953
4880,4880,DGKH,1569,True,0.18837766578733328,2.1981538695285208,1.3650408
4882,4882,DGKK,22,True,0.005970082505527017,2.640741225643419,2.9467695
4890,4890,DHDH,19,True,0.0028185619322529153,2.1099504231727946,1.0498173
4900,4900,DHRS13,385,True,0.0383291767941399,2.019618109140433,0.7269857
